time,band1,band2,band3,band4,band5
18072.0,7659.0,8085.0,1776.0,1213.0,438.0
18073.0,7427.0,7759.0,1707.0,1208.0,397.0
18074.0,7969.0,8577.0,2007.0,1309.0,477.0
18075.0,8616.0,8948.0,2007.0,1408.0,438.0
18076.0,7739.0,7791.0,1772.0,1216.0,377.0
18077.0,7849.0,8177.0,1819.0,1220.0,424.0
18078.0,7042.0,7122.0,1707.0,1154.0,397.0
18079.0,5819.0,5779.0,1296.0,847.0,273.0
18080.0,8673.0,8794.0,1977.0,1195.0,432.0
18081.0,8212.0,8861.0,1980.0,1246.0,492.0
18082.0,7260.0,7538.0,1780.0,1212.0,353.0
18083.0,7987.0,8348.0,1813.0,1173.0,391.0
18084.0,8869.0,9206.0,1948.0,1374.0,459.0
18085.0,8975.0,9096.0,2040.0,1275.0,426.0
18086.0,9718.0,9611.0,2149.0,1299.0,461.0
18087.0,13032.0,13918.0,3069.0,1999.0,668.0
18088.0,10442.0,10968.0,2401.0,1603.0,600.0
18089.0,12689.0,13294.0,3045.0,1903.0,662.0
18090.0,12806.0,14243.0,3298.0,2158.0,716.0
18091.0,12739.0,13962.0,3123.0,2082.0,726.0
18092.0,12616.0,14304.0,3318.0,2277.0,781.0
18093.0,11781.0,12743.0,2978.0,1908.0,657.0
18094.0,8131.0,7690.0,1773.0,1166.0,463.0
18095.0,5840.0,5658.0,1194.0,822.0,279.0
18096.0,6008.0,5384.0,1194.0,787.0,262.0
18097.0,6106.0,5607.0,1154.0,796.0,276.0
18098.0,6247.0,5948.0,1307.0,867.0,295.0
18099.0,4415.0,3861.0,837.0,607.0,217.0
18100.0,5790.0,5270.0,1138.0,718.0,249.0
18101.0,6334.0,5589.0,1211.0,754.0,284.0
18102.0,6453.0,5942.0,1356.0,803.0,279.0
18103.0,7062.0,6248.0,1269.0,856.0,295.0
18104.0,12249.0,12111.0,2632.0,1710.0,635.0
18105.0,10404.0,10893.0,2485.0,1657.0,563.0
18106.0,10354.0,10998.0,2435.0,1706.0,615.0
18107.0,9319.0,10281.0,2392.0,1519.0,559.0
18108.0,7900.0,8332.0,1875.0,1288.0,416.0
18109.0,6498.0,6627.0,1529.0,1067.0,371.0
18110.0,4502.0,4226.0,929.0,612.0,239.0
18111.0,7444.0,7683.0,1639.0,1136.0,384.0
18112.0,7198.0,7396.0,1714.0,1056.0,382.0
18113.0,9433.0,9709.0,2145.0,1414.0,466.0
18114.0,10911.0,11247.0,2603.0,1633.0,540.0
18115.0,12997.0,13740.0,3165.0,2066.0,692.0
18116.0,11299.0,12094.0,2771.0,1867.0,644.0
18117.0,9650.0,9929.0,2150.0,1467.0,543.0
18118.0,6378.0,5999.0,1266.0,827.0,294.0
18119.0,7857.0,7658.0,1606.0,1068.0,387.0
18120.0,6318.0,5787.0,1306.0,806.0,296.0
18121.0,7486.0,7342.0,1533.0,1054.0,352.0
18122.0,6015.0,5392.0,1154.0,776.0,269.0
18123.0,6335.0,5793.0,1178.0,792.0,280.0
18124.0,6440.0,5585.0,1171.0,709.0,268.0
18125.0,6286.0,5341.0,1103.0,712.0,259.0
18126.0,7669.0,6927.0,1411.0,877.0,310.0
18127.0,10976.0,11443.0,2508.0,1576.0,567.0
18128.0,10952.0,11523.0,2441.0,1623.0,560.0
18129.0,6777.0,6970.0,1524.0,1089.0,377.0
18130.0,7583.0,7824.0,1850.0,1254.0,418.0
18131.0,8674.0,8954.0,1944.0,1303.0,443.0
18132.0,8393.0,9091.0,2079.0,1265.0,472.0
18133.0,8431.0,9501.0,2291.0,1577.0,524.0
18134.0,5841.0,6184.0,1441.0,1031.0,344.0
18135.0,6665.0,7064.0,1731.0,1150.0,455.0
18136.0,5807.0,6251.0,1459.0,989.0,375.0
18137.0,7577.0,8441.0,1941.0,1244.0,481.0
18138.0,8130.0,8930.0,2084.0,1368.0,471.0
18139.0,8084.0,9103.0,2143.0,1410.0,511.0
18140.0,7338.0,7817.0,1923.0,1211.0,461.0
18141.0,4522.0,4620.0,1152.0,769.0,262.0
18142.0,4184.0,4099.0,1011.0,671.0,235.0
18143.0,5220.0,4728.0,1103.0,792.0,240.0
18144.0,4985.0,4845.0,1082.0,726.0,262.0
18145.0,4764.0,4249.0,972.0,646.0,218.0
18146.0,5034.0,4627.0,1054.0,699.0,251.0
18147.0,4623.0,4023.0,952.0,587.0,223.0
18148.0,4892.0,4578.0,943.0,685.0,224.0
18149.0,6108.0,5703.0,1245.0,793.0,294.0
18150.0,7845.0,7754.0,1662.0,1133.0,380.0
18151.0,7896.0,7660.0,1764.0,1168.0,412.0
18152.0,7854.0,7494.0,1679.0,1147.0,448.0
18153.0,7542.0,8025.0,1785.0,1260.0,452.0
18154.0,8409.0,8913.0,2207.0,1406.0,556.0
18155.0,6938.0,7319.0,1719.0,1172.0,392.0
18156.0,6181.0,6444.0,1489.0,1108.0,361.0
18157.0,7392.0,7726.0,1822.0,1148.0,429.0
18158.0,8027.0,8913.0,1976.0,1370.0,476.0
18159.0,6902.0,7462.0,1738.0,1140.0,388.0
18160.0,5965.0,5954.0,1392.0,897.0,333.0
18161.0,5929.0,5694.0,1190.0,861.0,301.0
18162.0,6776.0,7090.0,1588.0,1034.0,344.0
18163.0,5786.0,5855.0,1309.0,928.0,319.0
18164.0,7439.0,7751.0,1818.0,1205.0,406.0
18165.0,8147.0,8348.0,1868.0,1224.0,417.0
18166.0,9385.0,9553.0,2035.0,1363.0,514.0
18167.0,9062.0,10145.0,2389.0,1543.0,560.0
18168.0,10158.0,11267.0,2534.0,1810.0,652.0
18169.0,8613.0,8969.0,2024.0,1323.0,434.0
18170.0,9437.0,9846.0,2197.0,1361.0,481.0
18171.0,11520.0,12437.0,2838.0,1789.0,585.0
18172.0,9984.0,10801.0,2485.0,1567.0,558.0
18173.0,9005.0,9499.0,2167.0,1410.0,535.0
18174.0,8004.0,8153.0,1867.0,1196.0,427.0
18175.0,6332.0,5761.0,1249.0,846.0,306.0
18176.0,5094.0,4757.0,1065.0,731.0,240.0
18177.0,4215.0,3861.0,826.0,604.0,204.0
18178.0,4830.0,4496.0,938.0,672.0,243.0
18179.0,5848.0,5210.0,1066.0,663.0,228.0
18180.0,4979.0,4157.0,835.0,572.0,180.0
18181.0,7030.0,5811.0,1069.0,766.0,275.0
18182.0,7227.0,6001.0,1177.0,780.0,293.0
18183.0,6809.0,5357.0,1032.0,680.0,242.0
18184.0,9368.0,8260.0,1642.0,1064.0,367.0
18190.0,5356.0,5479.0,1234.0,834.0,312.0
18191.0,4898.0,4908.0,1125.0,784.0,286.0
18192.0,6637.0,7217.0,1759.0,1152.0,387.0
18193.0,5888.0,6256.0,1485.0,985.0,332.0
18194.0,7092.0,7488.0,1716.0,1171.0,448.0
18195.0,9017.0,9435.0,2108.0,1355.0,430.0
18196.0,6409.0,6053.0,1331.0,949.0,322.0
18197.0,6058.0,5781.0,1212.0,817.0,275.0
18198.0,6925.0,6462.0,1416.0,975.0,341.0
18199.0,6907.0,6563.0,1356.0,929.0,307.0
18200.0,7555.0,7021.0,1451.0,904.0,361.0
18201.0,6169.0,5322.0,1010.0,710.0,239.0
22107.0,9812.0,9713.0,2086.0,1419.0,481.0
22108.0,9402.0,9484.0,2158.0,1330.0,432.0
22109.0,8239.0,8488.0,1873.0,1190.0,403.0
22110.0,7169.0,7490.0,1544.0,981.0,351.0
22111.0,9280.0,9841.0,2195.0,1443.0,504.0
22112.0,9313.0,9422.0,1975.0,1328.0,469.0
22113.0,7749.0,7935.0,1680.0,1066.0,349.0
22114.0,8017.0,7919.0,1741.0,1076.0,366.0
22115.0,12056.0,12866.0,2820.0,1852.0,619.0
22116.0,11034.0,11925.0,2652.0,1762.0,574.0
22117.0,12281.0,13502.0,3233.0,2065.0,708.0
22118.0,8755.0,9101.0,2148.0,1367.0,546.0
22119.0,6385.0,6575.0,1532.0,990.0,336.0
22120.0,4891.0,4782.0,1030.0,783.0,256.0
22121.0,3621.0,3217.0,673.0,509.0,181.0
22122.0,4946.0,4463.0,876.0,573.0,211.0
22123.0,5733.0,4689.0,1007.0,613.0,238.0
22124.0,7189.0,6549.0,1427.0,927.0,313.0
22125.0,6076.0,5530.0,1202.0,833.0,286.0
22126.0,6584.0,5717.0,1167.0,741.0,244.0
22127.0,5941.0,5353.0,1104.0,703.0,257.0
22128.0,4260.0,3516.0,770.0,487.0,169.0
22129.0,5394.0,4497.0,896.0,587.0,181.0
22130.0,6747.0,5315.0,1052.0,630.0,234.0
22131.0,7717.0,6055.0,1201.0,777.0,264.0
22132.0,7936.0,6270.0,1295.0,880.0,294.0
22133.0,8441.0,7139.0,1324.0,893.0,339.0
22134.0,8749.0,7385.0,1416.0,989.0,351.0
22135.0,8530.0,7040.0,1385.0,927.0,339.0
22136.0,7200.0,5773.0,1156.0,796.0,280.0
22137.0,7901.0,6668.0,1414.0,934.0,327.0
22138.0,8185.0,6960.0,1431.0,961.0,317.0
22139.0,8670.0,7385.0,1483.0,987.0,343.0
22140.0,12946.0,12455.0,2597.0,1736.0,617.0
22141.0,8812.0,8651.0,1955.0,1213.0,459.0
22142.0,7136.0,6659.0,1502.0,1000.0,370.0
22143.0,6205.0,5688.0,1222.0,824.0,259.0
22144.0,7197.0,6441.0,1286.0,909.0,274.0
22145.0,7292.0,7103.0,1452.0,1014.0,311.0
22146.0,10470.0,10580.0,2289.0,1442.0,439.0
22147.0,8389.0,8216.0,1740.0,1194.0,404.0
22148.0,10378.0,10590.0,2359.0,1582.0,539.0
22149.0,9594.0,10113.0,2235.0,1505.0,502.0
22150.0,10407.0,11114.0,2561.0,1779.0,591.0
22151.0,11225.0,12235.0,2780.0,1940.0,646.0
22152.0,7962.0,7713.0,1661.0,1106.0,414.0
22153.0,6033.0,5712.0,1234.0,798.0,261.0
22154.0,6267.0,5715.0,1253.0,800.0,282.0
22155.0,4969.0,4194.0,923.0,575.0,204.0
22156.0,5811.0,5406.0,1131.0,700.0,261.0
22157.0,6160.0,5095.0,1066.0,661.0,218.0
22158.0,6489.0,5684.0,1193.0,794.0,247.0
22159.0,6335.0,5288.0,1024.0,681.0,238.0
22160.0,6811.0,5770.0,1093.0,691.0,235.0
22161.0,8219.0,6975.0,1431.0,870.0,313.0
22162.0,8968.0,7302.0,1336.0,900.0,336.0
22163.0,9293.0,7899.0,1490.0,1021.0,361.0
22164.0,9471.0,7886.0,1493.0,1013.0,326.0
22165.0,8437.0,6993.0,1396.0,929.0,307.0
22166.0,9717.0,8410.0,1781.0,1186.0,428.0
22167.0,7833.0,6721.0,1434.0,953.0,344.0
22168.0,6750.0,5472.0,1128.0,677.0,245.0
22169.0,7403.0,6114.0,1189.0,792.0,276.0
22170.0,8825.0,7436.0,1480.0,931.0,335.0
22171.0,9718.0,8702.0,1736.0,1134.0,433.0
22172.0,10492.0,9905.0,2144.0,1379.0,481.0
22173.0,8192.0,7982.0,1702.0,1123.0,363.0
22174.0,8661.0,8662.0,1950.0,1306.0,461.0
22175.0,7248.0,7701.0,1753.0,1164.0,398.0
22176.0,6372.0,6371.0,1482.0,955.0,356.0
22177.0,6135.0,6517.0,1498.0,998.0,353.0
22178.0,5701.0,5990.0,1375.0,947.0,309.0
22179.0,5546.0,5733.0,1368.0,930.0,312.0
22180.0,5142.0,5271.0,1193.0,881.0,311.0
22181.0,6232.0,6208.0,1344.0,944.0,305.0
22182.0,6461.0,6596.0,1541.0,988.0,351.0
22183.0,7194.0,7326.0,1658.0,1055.0,418.0
22184.0,6197.0,6151.0,1470.0,1018.0,333.0
22185.0,5860.0,5724.0,1248.0,777.0,242.0
22186.0,6832.0,6369.0,1500.0,998.0,360.0
22187.0,7701.0,7319.0,1620.0,1035.0,378.0
22188.0,7174.0,6311.0,1307.0,839.0,312.0
22189.0,8402.0,7921.0,1705.0,1094.0,388.0
22190.0,5866.0,4690.0,987.0,706.0,227.0
22191.0,5443.0,4832.0,1007.0,681.0,247.0
22192.0,6349.0,5740.0,1208.0,827.0,292.0
22193.0,6825.0,6116.0,1271.0,860.0,306.0
22194.0,6741.0,5725.0,1176.0,764.0,266.0
22195.0,7182.0,5906.0,1222.0,802.0,242.0
22196.0,7281.0,6102.0,1223.0,775.0,260.0
22197.0,10262.0,8827.0,1742.0,1085.0,415.0
22198.0,8839.0,7755.0,1626.0,1092.0,359.0
22199.0,10338.0,9851.0,2035.0,1384.0,459.0
22200.0,11815.0,11734.0,2617.0,1807.0,609.0
22201.0,9533.0,9793.0,2175.0,1278.0,476.0
22202.0,8460.0,8588.0,2030.0,1290.0,439.0
22203.0,7775.0,7776.0,1658.0,1148.0,379.0
22204.0,8168.0,7989.0,1833.0,1214.0,444.0
22205.0,6767.0,6398.0,1394.0,874.0,313.0
22206.0,5582.0,5129.0,1124.0,746.0,280.0
22207.0,7407.0,7166.0,1490.0,995.0,349.0
22208.0,9500.0,10001.0,2052.0,1384.0,492.0
22209.0,11788.0,12066.0,2597.0,1786.0,576.0
22210.0,10807.0,11407.0,2512.0,1680.0,581.0
22211.0,8413.0,8401.0,1891.0,1285.0,415.0
22212.0,8401.0,9101.0,2031.0,1389.0,471.0
22213.0,8477.0,9036.0,2095.0,1325.0,527.0
22214.0,8454.0,8743.0,1926.0,1270.0,470.0
22215.0,10717.0,11561.0,2598.0,1812.0,607.0
22216.0,10267.0,11134.0,2454.0,1695.0,578.0
22217.0,11011.0,11671.0,2641.0,1658.0,562.0
22218.0,12649.0,14185.0,3273.0,2133.0,722.0
22219.0,11533.0,13253.0,3132.0,2147.0,693.0
22220.0,5506.0,5391.0,1295.0,839.0,333.0
22221.0,5644.0,5345.0,1172.0,774.0,262.0
22222.0,4609.0,4089.0,874.0,588.0,247.0
22223.0,4771.0,4448.0,1002.0,648.0,262.0
22224.0,5829.0,5423.0,1209.0,745.0,326.0
22225.0,6009.0,5544.0,1170.0,756.0,278.0
22226.0,6657.0,6200.0,1296.0,930.0,335.0
22227.0,6014.0,5410.0,1108.0,755.0,286.0
22228.0,7325.0,7183.0,1616.0,981.0,354.0
22229.0,7508.0,7128.0,1532.0,997.0,348.0
22230.0,9035.0,9173.0,2005.0,1366.0,455.0
22231.0,8746.0,9165.0,2159.0,1378.0,516.0
22232.0,7962.0,7846.0,1736.0,1211.0,395.0
22233.0,8348.0,8318.0,1830.0,1270.0,422.0
22234.0,7867.0,8636.0,2079.0,1386.0,421.0
22235.0,8092.0,8645.0,1947.0,1309.0,441.0
22236.0,8791.0,9125.0,2203.0,1407.0,480.0
22237.0,8564.0,9295.0,2094.0,1447.0,502.0
22238.0,7995.0,8493.0,1982.0,1319.0,491.0
22239.0,5830.0,5824.0,1365.0,922.0,328.0
22240.0,4978.0,4854.0,1110.0,778.0,246.0
22241.0,5304.0,4704.0,1016.0,679.0,211.0
22242.0,6764.0,6128.0,1251.0,898.0,292.0
22243.0,7197.0,6890.0,1492.0,972.0,335.0
22244.0,7716.0,7115.0,1439.0,996.0,393.0
22245.0,9067.0,8656.0,1865.0,1217.0,476.0
22246.0,6854.0,6283.0,1307.0,824.0,287.0
22247.0,5928.0,5492.0,1170.0,775.0,266.0
22248.0,6109.0,5637.0,1140.0,768.0,311.0
22249.0,8557.0,8609.0,1918.0,1290.0,444.0
22250.0,9722.0,10301.0,2230.0,1537.0,521.0
22251.0,6693.0,6794.0,1604.0,1064.0,407.0
22252.0,5211.0,5242.0,1238.0,825.0,278.0
22253.0,5815.0,5838.0,1301.0,873.0,318.0
22254.0,5344.0,5687.0,1246.0,971.0,317.0
22255.0,6473.0,6588.0,1518.0,964.0,315.0
22256.0,6250.0,6197.0,1325.0,918.0,327.0
22257.0,5290.0,5584.0,1208.0,857.0,299.0
22258.0,6530.0,6383.0,1397.0,865.0,327.0
22259.0,7152.0,7302.0,1640.0,1085.0,397.0
22260.0,5750.0,5903.0,1405.0,909.0,299.0
22261.0,5694.0,5565.0,1234.0,883.0,294.0
22262.0,6472.0,6633.0,1608.0,1058.0,341.0
22263.0,8253.0,8296.0,1736.0,1158.0,384.0
22264.0,9344.0,9646.0,2235.0,1546.0,534.0
22265.0,8981.0,9139.0,2025.0,1353.0,495.0
22266.0,7809.0,7887.0,1727.0,1146.0,389.0
22267.0,9889.0,10519.0,2397.0,1612.0,545.0
22268.0,8874.0,9464.0,2174.0,1412.0,464.0
22269.0,10667.0,11571.0,2603.0,1719.0,612.0
22270.0,10941.0,11351.0,2474.0,1738.0,593.0
22271.0,8821.0,8814.0,1854.0,1257.0,427.0
22272.0,6974.0,6202.0,1227.0,772.0,289.0
22273.0,9457.0,8711.0,1769.0,1184.0,392.0
22274.0,8517.0,8283.0,1789.0,1217.0,410.0
22275.0,8287.0,7784.0,1654.0,1105.0,411.0
22276.0,7618.0,7462.0,1642.0,1105.0,402.0
22277.0,8074.0,8474.0,1973.0,1330.0,479.0
22278.0,6827.0,7269.0,1665.0,1218.0,417.0
22279.0,5150.0,5072.0,1209.0,762.0,273.0
22280.0,5976.0,6075.0,1355.0,910.0,290.0
22281.0,6653.0,7076.0,1643.0,1067.0,389.0
22282.0,6968.0,7366.0,1730.0,1174.0,372.0
22283.0,6309.0,6401.0,1436.0,954.0,374.0
22284.0,7668.0,7932.0,1740.0,1141.0,378.0
22285.0,9322.0,10277.0,2276.0,1605.0,552.0
22286.0,9892.0,10765.0,2561.0,1756.0,611.0
22287.0,8140.0,9169.0,2068.0,1379.0,484.0
22288.0,7464.0,7557.0,1782.0,1152.0,413.0
22289.0,6477.0,6103.0,1307.0,885.0,276.0
22290.0,6213.0,5929.0,1343.0,895.0,273.0
22291.0,4355.0,3797.0,822.0,529.0,191.0
22292.0,5581.0,4838.0,1010.0,643.0,231.0
22293.0,5336.0,4341.0,931.0,584.0,195.0
22294.0,5088.0,4041.0,786.0,512.0,185.0
22295.0,5648.0,4919.0,1060.0,706.0,220.0
22296.0,7081.0,6721.0,1439.0,945.0,334.0
22297.0,6135.0,5837.0,1322.0,848.0,323.0
22298.0,8077.0,8106.0,1771.0,1208.0,421.0
22299.0,9221.0,9222.0,1957.0,1316.0,510.0
22300.0,10247.0,9936.0,2183.0,1405.0,507.0
22301.0,10922.0,10491.0,2264.0,1552.0,592.0
22302.0,8223.0,8256.0,1912.0,1280.0,437.0
22303.0,8006.0,7743.0,1621.0,1076.0,395.0
22304.0,8493.0,7870.0,1607.0,1023.0,381.0
22305.0,9436.0,9087.0,1905.0,1279.0,462.0
22306.0,7378.0,6704.0,1498.0,909.0,308.0
22307.0,10205.0,10077.0,2169.0,1463.0,493.0
22308.0,11114.0,12204.0,2783.0,1781.0,627.0
22309.0,9933.0,10720.0,2517.0,1708.0,584.0
22310.0,7255.0,7421.0,1651.0,1168.0,400.0
22311.0,7205.0,7651.0,1782.0,1197.0,442.0
22312.0,7828.0,7516.0,1702.0,1079.0,380.0
22313.0,9792.0,9825.0,2176.0,1373.0,491.0
22314.0,8904.0,8932.0,2086.0,1393.0,478.0
22315.0,7043.0,7258.0,1694.0,1037.0,387.0
22316.0,8084.0,8591.0,1905.0,1304.0,429.0
22317.0,9681.0,10634.0,2268.0,1450.0,516.0
22318.0,10847.0,12207.0,2888.0,1909.0,695.0
22319.0,10475.0,11384.0,2724.0,1818.0,633.0
22320.0,10405.0,11165.0,2514.0,1679.0,617.0
22321.0,7132.0,7057.0,1574.0,1067.0,366.0
22322.0,7146.0,7088.0,1576.0,1014.0,384.0
22323.0,7664.0,7568.0,1689.0,1174.0,406.0
22324.0,6862.0,6630.0,1469.0,1019.0,385.0
22325.0,5584.0,5225.0,1049.0,758.0,252.0
22326.0,6317.0,5559.0,1095.0,732.0,277.0
22327.0,7311.0,6770.0,1452.0,983.0,354.0
22328.0,8080.0,7729.0,1694.0,1154.0,385.0
22329.0,8539.0,8367.0,1723.0,1197.0,399.0
22330.0,9364.0,10078.0,2425.0,1548.0,583.0
22331.0,7800.0,7891.0,1695.0,1101.0,375.0
22332.0,6529.0,6440.0,1370.0,903.0,332.0
22333.0,8035.0,8204.0,1850.0,1271.0,435.0
22334.0,7839.0,8325.0,1901.0,1236.0,466.0
22335.0,8010.0,8193.0,1844.0,1154.0,439.0
22336.0,8004.0,8363.0,1905.0,1234.0,424.0
22337.0,7660.0,7754.0,1599.0,1028.0,352.0
22338.0,9000.0,9260.0,2092.0,1340.0,463.0
22339.0,9003.0,9276.0,1963.0,1262.0,470.0
22340.0,11370.0,12405.0,2734.0,1858.0,632.0
22341.0,11342.0,11940.0,2771.0,1785.0,594.0
22342.0,12422.0,13220.0,2965.0,1895.0,672.0
22343.0,12662.0,14598.0,3448.0,2343.0,834.0
22344.0,8520.0,8841.0,1968.0,1322.0,446.0
22345.0,8333.0,8384.0,1871.0,1183.0,364.0
22346.0,6596.0,6355.0,1381.0,953.0,299.0
22347.0,7642.0,7155.0,1528.0,958.0,349.0
22348.0,8041.0,7529.0,1518.0,1081.0,390.0
22349.0,9786.0,9807.0,2206.0,1421.0,514.0
22350.0,8227.0,7917.0,1726.0,1197.0,380.0
22351.0,8566.0,8892.0,2041.0,1341.0,419.0
22352.0,8739.0,8844.0,1865.0,1277.0,464.0
22353.0,7619.0,7857.0,1824.0,1193.0,420.0
22354.0,7810.0,7662.0,1696.0,1137.0,355.0
22355.0,7964.0,8219.0,1817.0,1300.0,426.0
22356.0,6989.0,7514.0,1755.0,1214.0,384.0
22357.0,6987.0,7487.0,1702.0,1134.0,405.0
22358.0,8705.0,9164.0,2132.0,1477.0,491.0
22359.0,7939.0,8301.0,1789.0,1228.0,416.0
22360.0,9083.0,10168.0,2352.0,1596.0,572.0
22361.0,6969.0,7728.0,1852.0,1200.0,442.0
22362.0,8744.0,9380.0,2216.0,1477.0,512.0
22363.0,7561.0,7793.0,1848.0,1308.0,417.0
22364.0,5364.0,5555.0,1310.0,940.0,308.0
22365.0,5370.0,5606.0,1240.0,920.0,325.0
22366.0,7115.0,7269.0,1701.0,1168.0,425.0
22367.0,7435.0,7850.0,1752.0,1138.0,429.0
22368.0,8091.0,8473.0,1892.0,1295.0,422.0
22369.0,7700.0,7896.0,1831.0,1202.0,443.0
22370.0,9293.0,10146.0,2370.0,1583.0,546.0
22371.0,9839.0,11446.0,2655.0,1825.0,647.0
22372.0,7927.0,8444.0,2043.0,1341.0,523.0
22373.0,5774.0,5477.0,1326.0,846.0,330.0
22374.0,5440.0,5300.0,1216.0,829.0,292.0
22375.0,3847.0,3600.0,859.0,608.0,201.0
22376.0,4865.0,4671.0,1102.0,728.0,284.0
22377.0,6758.0,6384.0,1450.0,1019.0,343.0
22378.0,8130.0,8640.0,2033.0,1350.0,497.0
22379.0,6958.0,7521.0,1935.0,1216.0,438.0
22380.0,5474.0,5642.0,1247.0,844.0,286.0
22381.0,7751.0,8410.0,2030.0,1291.0,467.0
22382.0,7719.0,8594.0,2127.0,1420.0,520.0
22383.0,5918.0,6036.0,1409.0,1002.0,339.0
22384.0,5837.0,5879.0,1326.0,901.0,340.0
22385.0,6808.0,7244.0,1624.0,1047.0,373.0
22386.0,6650.0,6358.0,1472.0,967.0,338.0
22387.0,6686.0,6549.0,1370.0,905.0,307.0
22388.0,5652.0,5242.0,1124.0,817.0,293.0
22389.0,5684.0,5808.0,1234.0,815.0,297.0
22390.0,6116.0,6136.0,1338.0,886.0,309.0
22391.0,6372.0,6070.0,1417.0,908.0,324.0
22392.0,6125.0,5608.0,1271.0,817.0,291.0
22393.0,7704.0,7386.0,1643.0,1094.0,388.0
22394.0,9349.0,9972.0,2290.0,1619.0,536.0
22395.0,8283.0,9274.0,2143.0,1468.0,511.0
22396.0,6815.0,7147.0,1684.0,1113.0,366.0
22397.0,8011.0,8556.0,1981.0,1354.0,467.0
22398.0,6719.0,7196.0,1768.0,1161.0,439.0
22399.0,4893.0,5268.0,1300.0,887.0,322.0
22400.0,5328.0,5521.0,1257.0,846.0,317.0
22401.0,5337.0,5432.0,1308.0,846.0,308.0
22402.0,6882.0,7761.0,1900.0,1311.0,413.0
22403.0,6328.0,6552.0,1330.0,941.0,321.0
22404.0,7147.0,7401.0,1658.0,1180.0,354.0
22405.0,7382.0,7558.0,1690.0,1117.0,372.0
22406.0,8618.0,9360.0,2157.0,1460.0,508.0
22407.0,9230.0,9703.0,2088.0,1452.0,488.0
22408.0,8857.0,9881.0,2304.0,1521.0,550.0
22409.0,7631.0,7865.0,1704.0,1121.0,385.0
22410.0,9795.0,10619.0,2312.0,1622.0,534.0
22411.0,9724.0,10447.0,2395.0,1606.0,498.0
22412.0,11990.0,12778.0,2815.0,1840.0,613.0
22413.0,11450.0,12466.0,2845.0,1932.0,656.0
22414.0,11417.0,12855.0,3022.0,1983.0,674.0
22415.0,9477.0,10910.0,2564.0,1764.0,598.0
22416.0,8858.0,10136.0,2571.0,1654.0,555.0
22417.0,6034.0,6547.0,1556.0,1054.0,331.0
22418.0,6273.0,6222.0,1533.0,995.0,343.0
22419.0,5829.0,5339.0,1205.0,816.0,258.0
22420.0,6838.0,6615.0,1446.0,964.0,339.0
22421.0,6762.0,6326.0,1364.0,905.0,312.0
22422.0,7406.0,7202.0,1596.0,1065.0,335.0
22423.0,7070.0,6737.0,1435.0,940.0,345.0
22424.0,7741.0,6997.0,1430.0,1002.0,345.0
22425.0,6967.0,6271.0,1315.0,785.0,280.0
22426.0,6727.0,6052.0,1234.0,784.0,259.0
22427.0,6516.0,5279.0,1084.0,750.0,284.0
22428.0,7527.0,6448.0,1293.0,886.0,265.0
22429.0,10233.0,9596.0,1857.0,1110.0,394.0
22430.0,8932.0,7703.0,1550.0,982.0,382.0
22431.0,8217.0,7241.0,1528.0,1020.0,350.0
22432.0,6893.0,6112.0,1268.0,829.0,304.0
22433.0,6326.0,5901.0,1361.0,901.0,285.0
22434.0,6534.0,5845.0,1237.0,802.0,276.0
22435.0,6076.0,5046.0,1026.0,734.0,276.0
22436.0,7460.0,6598.0,1315.0,846.0,270.0
22437.0,7763.0,7296.0,1560.0,1046.0,355.0
22438.0,7834.0,7446.0,1584.0,1035.0,389.0
22439.0,7434.0,6867.0,1400.0,876.0,297.0
22440.0,9228.0,8874.0,1882.0,1115.0,369.0
22441.0,11121.0,11789.0,2558.0,1777.0,620.0
22442.0,8759.0,9679.0,2234.0,1449.0,496.0
22443.0,6728.0,6917.0,1526.0,971.0,376.0
22444.0,6892.0,6712.0,1538.0,957.0,363.0
22445.0,8307.0,8824.0,1944.0,1343.0,442.0
22446.0,4360.0,4243.0,1019.0,680.0,238.0
22447.0,4855.0,4796.0,1073.0,746.0,260.0
22448.0,8311.0,8689.0,2083.0,1262.0,460.0
22449.0,7469.0,7559.0,1669.0,1164.0,389.0
22450.0,7673.0,8005.0,1852.0,1208.0,414.0
22451.0,7616.0,7612.0,1711.0,1156.0,397.0
22452.0,7785.0,8052.0,1807.0,1246.0,414.0
22453.0,7843.0,8221.0,1895.0,1238.0,431.0
22454.0,6956.0,6921.0,1553.0,1120.0,375.0
22455.0,6420.0,6714.0,1590.0,1095.0,356.0
22456.0,5664.0,5907.0,1396.0,877.0,306.0
22457.0,4852.0,4794.0,1087.0,762.0,282.0
22458.0,6607.0,6688.0,1613.0,1092.0,381.0
22459.0,5911.0,6042.0,1446.0,1012.0,328.0
22460.0,6368.0,6208.0,1324.0,948.0,328.0
22461.0,5593.0,5591.0,1310.0,864.0,318.0
23227.0,5949.423,5868.684,1348.334,928.49347,340.11118
23230.0,6476.0,6782.0,1585.0,1127.0,346.0
23231.0,6598.0,6892.0,1680.0,1113.0,402.0
23232.0,4817.0,5219.0,1089.0,780.0,295.0
23233.0,6487.0,7097.0,1502.0,1153.0,352.0
23234.0,5395.0,5713.0,1353.0,854.0,298.0
23235.0,6776.0,7091.0,1612.0,1074.0,390.0
23236.0,5953.0,6064.0,1297.0,924.0,338.0
23237.0,6622.0,6255.0,1402.0,940.0,315.0
