TIME,RATE,ERROR,FRACEXP
133111770.27426994,2760.0002,166.13248,0.99999994
133111770.37426995,3380.0002,183.84778,0.99999994
133111770.47426994,3040.0002,174.35597,0.99999994
133111770.57426994,2880.0002,169.70563,0.99999994
133111770.67426994,2400.0002,154.91934,0.99999994
133111770.77426994,3520.0002,187.61664,0.99999994
133111770.87426995,3710.0002,192.61362,0.99999994
133111770.97426994,2290.0002,151.32747,0.99999994
133111771.07426994,2540.0002,159.37378,0.99999994
133111771.17426994,2220.0002,148.99666,0.99999994
133111771.27426994,2560.0002,160.00002,0.99999994
133111771.37426995,1570.0001,125.29965,0.99999994
133111771.47426994,2710.0002,164.62079,0.99999994
133111771.57426994,2160.0002,146.96939,0.99999994
133111771.67426994,3480.0002,186.54759,0.99999994
133111771.77426994,4490.0005,211.89622,0.99999994
133111771.87426995,4310.0005,207.60541,0.99999994
133111771.97426994,2470.0002,157.16234,0.99999994
133111772.07426994,2830.0002,168.22604,0.99999994
133111772.17426994,3350.0002,183.03006,0.99999994
133111772.27426994,2890.0002,170.00002,0.99999994
133111772.37426995,3660.0002,191.31128,0.99999994
133111772.47426994,3890.0002,197.23085,0.99999994
133111772.57426994,2990.0002,172.91617,0.99999994
133111772.67426994,3030.0002,174.06895,0.99999994
133111772.77426994,3330.0002,182.48288,0.99999994
133111772.87426995,2730.0002,165.22711,0.99999994
133111772.97426994,2650.0002,162.78821,0.99999994
133111773.07426994,3410.0002,184.66185,0.99999994
133111773.17426994,3650.0002,191.04974,0.99999994
133111773.27426994,2780.0002,166.73334,0.99999994
133111773.37426995,2350.0002,153.2971,0.99999994
133111773.47426994,2690.0002,164.0122,0.99999994
133111773.57426994,3090.0002,175.78397,0.99999994
133111773.67426994,2810.0002,167.63055,0.99999994
133111773.77426994,3250.0002,180.27757,0.99999994
133111773.87426995,3010.0002,173.49353,0.99999994
133111773.97426994,2180.0002,147.64824,0.99999994
133111774.07426994,2190.0002,147.9865,0.99999994
133111774.17426994,2100.0002,144.91377,0.99999994
133111774.27426994,3480.0002,186.54759,0.99999994
133111774.37426995,3350.0002,183.03006,0.99999994
133111774.47426994,3310.0002,181.93407,0.99999994
133111774.57426994,2870.0002,169.41075,0.99999994
133111774.67426994,2600.0002,161.24516,0.99999994
133111774.77426994,2610.0002,161.55496,0.99999994
133111774.87426995,3670.0002,191.57245,0.99999994
133111774.97426994,2830.0002,168.22604,0.99999994
133111775.07426994,2630.0002,162.17276,0.99999994
133111775.17426994,3340.0002,182.75668,0.99999994
133111775.27426994,3360.0002,183.30304,0.99999994
133111775.37426995,4510.0005,212.36763,0.99999994
133111775.47426994,3280.0002,181.10773,0.99999994
133111775.57426994,3970.0002,199.2486,0.99999994
133111775.67426994,3120.0002,176.63522,0.99999994
133111775.77426994,4640.0005,215.4066,0.99999994
133111775.87426995,4410.0005,210.00002,0.99999994
133111775.97426994,2550.0002,159.68721,0.99999994
133111776.07426994,2500.0002,158.11389,0.99999994
133111776.17426994,2930.0002,171.17244,0.99999994
133111776.27426994,3210.0002,179.16475,0.99999994
133111776.37426995,3200.0002,178.88545,0.99999994
133111776.47426994,2750.0002,165.83125,0.99999994
133111776.57426994,3710.0002,192.61362,0.99999994
133111776.67426994,3380.0002,183.84778,0.99999994
133111776.77426994,2490.0002,157.79735,0.99999994
133111776.87426995,3450.0002,185.74176,0.99999994
133111776.97426994,4160.0005,203.9608,0.99999994
133111777.07426994,4530.0005,212.83798,0.99999994
133111777.17426994,4770.0005,218.40332,0.99999994
133111777.27426994,3840.0002,195.9592,0.99999994
133111777.37426995,2970.0002,172.3369,0.99999994
133111777.47426994,4330.0005,208.08655,0.99999994
133111777.57426994,3520.0002,187.61664,0.99999994
133111777.67426994,4280.0005,206.8816,0.99999994
133111777.77426994,4010.0002,200.24986,0.99999994
133111777.87426995,3070.0002,175.21417,0.99999994
133111777.97426994,4680.0005,216.3331,0.99999994
133111778.07426994,3330.0002,182.48288,0.99999994
133111778.17426994,2290.0002,151.32747,0.99999994
133111778.27426994,2320.0002,152.31548,0.99999994
133111778.37426995,2510.0002,158.42981,0.99999994
133111778.47426994,2390.0002,154.59627,0.99999994
133111778.57426994,3790.0002,194.67923,0.99999994
133111778.67426994,2520.0002,158.74509,0.99999994
133111778.77426994,3480.0002,186.54759,0.99999994
133111778.87426995,3210.0002,179.16475,0.99999994
133111778.97426994,3420.0002,184.93243,0.99999994
133111779.07426994,2770.0002,166.43317,0.99999994
133111779.17426994,3170.0002,178.04494,0.99999994
133111779.27426994,3650.0002,191.04974,0.99999994
133111779.37426995,3360.0002,183.30304,0.99999994
133111779.47426994,4440.0005,210.71309,0.99999994
133111779.57426994,3770.0002,194.1649,0.99999994
133111779.67426994,3930.0002,198.2423,0.99999994
133111779.77426994,4020.0002,200.49939,0.99999994
133111779.87426995,4400.0005,209.76178,0.99999994
133111779.97426994,3290.0002,181.38358,0.99999994
133111780.07426994,2670.0002,163.40137,0.99999994
133111780.17426994,3950.0002,198.74608,0.99999994
133111780.27426994,3240.0002,180.00002,0.99999994
133111780.37426995,2110.0002,145.25839,0.99999994
133111780.47426994,3120.0002,176.63522,0.99999994
133111780.57426994,2180.0002,147.64824,0.99999994
133111780.67426994,3280.0002,181.10773,0.99999994
133111780.77426994,4100.0005,202.48459,0.99999994
133111780.87426995,3620.0002,190.263,0.99999994
133111780.97426994,2610.0002,161.55496,0.99999994
133111781.07426994,2310.0002,151.98685,0.99999994
133111781.17426994,3400.0002,184.3909,0.99999994
133111781.27426994,2300.0002,151.65752,0.99999994
133111781.37426995,1320.0001,114.89126,0.99999994
133111781.47426994,2030.0001,142.47807,0.99999994
133111781.57426994,1890.0001,137.47728,0.99999994
133111781.67426994,2130.0002,145.9452,0.99999994
133111781.77426994,2260.0002,150.33298,0.99999994
133111781.87426995,2250.0002,150.00002,0.99999994
133111781.97426994,2790.0002,167.03294,0.99999994
133111782.07426994,3690.0002,192.09375,0.99999994
133111782.17426994,3450.0002,185.74176,0.99999994
133111782.27426994,2520.0002,158.74509,0.99999994
133111782.37426995,2060.0002,143.52701,0.99999994
133111782.47426994,1320.0001,114.89126,0.99999994
133111782.57426994,1200.0001,109.544525,0.99999994
133111782.67426994,1730.0001,131.52948,0.99999994
133111782.77426994,1220.0001,110.45361,0.99999994
133111782.87426995,1620.0001,127.27923,0.99999994
133111782.97426994,3760.0002,193.90721,0.99999994
133111783.07426994,2390.0002,154.59627,0.99999994
133111783.17426994,3150.0002,177.4824,0.99999994
133111783.27426994,2570.0002,160.31221,0.99999994
133111783.37426995,2640.0002,162.48079,0.99999994
133111783.47426994,3240.0002,180.00002,0.99999994
133111783.57426994,2890.0002,170.00002,0.99999994
133111783.67426994,2540.0002,159.37378,0.99999994
133111783.77426994,2670.0002,163.40137,0.99999994
133111783.87426995,2840.0002,168.523,0.99999994
133111783.97426994,2940.0002,171.4643,0.99999994
133111784.07426994,3230.0002,179.72202,0.99999994
133111784.17426994,3810.0002,195.19221,0.99999994
133111784.27426994,3500.0002,187.08287,0.99999994
133111784.37426995,1990.0001,141.06737,0.99999994
133111784.47426994,2630.0002,162.17276,0.99999994
133111784.57426994,2190.0002,147.9865,0.99999994
133111784.67426994,2600.0002,161.24516,0.99999994
133111784.77426994,2360.0002,153.62292,0.99999994
133111784.87426995,3650.0002,191.04974,0.99999994
133111784.97426994,2590.0002,160.93478,0.99999994
133111785.07426994,3650.0002,191.04974,0.99999994
133111785.17426994,2980.0002,172.62677,0.99999994
133111785.27426994,3390.0002,184.11954,0.99999994
133111785.37426995,3360.0002,183.30304,0.99999994
133111785.47426994,3490.0002,186.81543,0.99999994
133111785.57426994,4110.0005,202.73135,0.99999994
133111785.67426994,2460.0002,156.84389,0.99999994
133111785.77426994,2670.0002,163.40137,0.99999994
133111785.87426995,3170.0002,178.04494,0.99999994
133111785.97426994,3050.0002,174.6425,0.99999994
133111786.07426994,3920.0002,197.98991,0.99999994
133111786.17426994,2250.0002,150.00002,0.99999994
133111786.27426994,2710.0002,164.62079,0.99999994
133111786.37426995,2630.0002,162.17276,0.99999994
133111786.47426994,2910.0002,170.58722,0.99999994
133111786.57426994,3640.0002,190.78786,0.99999994
133111786.67426994,3290.0002,181.38358,0.99999994
133111786.77426994,2820.0002,167.92857,0.99999994
133111786.87426995,3110.0002,176.35194,0.99999994
133111786.97426994,4100.0005,202.48459,0.99999994
133111787.07426994,4290.0005,207.12315,0.99999994
133111787.17426994,3910.0002,197.73721,0.99999994
133111787.27426994,2730.0002,165.22711,0.99999994
133111787.37426995,3490.0002,186.81543,0.99999994
133111787.47426994,4000.0002,200.00002,0.99999994
133111787.57426994,3560.0002,188.67963,0.99999994
133111787.67426994,4210.0005,205.18285,0.99999994
133111787.77426994,4500.0005,212.13205,0.99999994
133111787.87426995,4740.0005,217.71542,0.99999994
133111787.97426994,4420.0005,210.23798,0.99999994
133111788.07426994,4390.0005,209.52328,0.99999994
133111788.17426994,4160.0005,203.9608,0.99999994
133111788.27426994,4960.0005,222.71059,0.99999994
133111788.37426995,6000.0005,244.94899,0.99999994
133111788.47426994,6100.0005,246.98178,0.99999994
133111788.57426994,3780.0002,194.42224,0.99999994
133111788.67426994,2960.0002,172.04652,0.99999994
133111788.77426994,3740.0002,193.39081,0.99999994
133111788.87426995,4290.0005,207.12315,0.99999994
133111788.97426994,3510.0002,187.34996,0.99999994
133111789.07426994,3930.0002,198.2423,0.99999994
133111789.17426994,3860.0002,196.46884,0.99999994
133111789.27426994,4090.0002,202.2375,0.99999994
133111789.37426995,4630.0005,215.17436,0.99999994
133111789.47426994,3410.0002,184.66185,0.99999994
133111789.57426994,3070.0002,175.21417,0.99999994
133111789.67426994,1760.0001,132.66501,0.99999994
133111789.77426994,2790.0002,167.03294,0.99999994
133111789.87426995,2790.0002,167.03294,0.99999994
133111789.97426994,2540.0002,159.37378,0.99999994
133111790.07426994,1890.0001,137.47728,0.99999994
133111790.17426994,1450.0001,120.415955,0.99999994
133111790.27426994,1760.0001,132.66501,0.99999994
133111790.37426995,3030.0002,174.06895,0.99999994
133111790.47426994,2330.0002,152.64339,0.99999994
133111790.57426994,2630.0002,162.17276,0.99999994
133111790.67426994,2250.0002,150.00002,0.99999994
133111790.77426994,2040.0001,142.82858,0.99999994
133111790.87426995,1800.0001,134.16408,0.99999994
133111790.97426994,2200.0002,148.32397,0.99999994
133111791.07426994,2010.0001,141.77448,0.99999994
133111791.17426994,1740.0001,131.90906,0.99999994
133111791.27426994,1650.0001,128.45233,0.99999994
133111791.37426995,2210.0002,148.66069,0.99999994
133111791.47426994,2480.0002,157.48016,0.99999994
133111791.57426994,3340.0002,182.75668,0.99999994
133111791.67426994,2100.0002,144.91377,0.99999994
133111791.77426994,1250.0001,111.803406,0.99999994
133111791.87426995,1470.0001,121.24356,0.99999994
133111791.97426994,1960.0001,140.00002,0.99999994
133111792.07426994,1980.0001,140.71248,0.99999994
133111792.17426994,1630.0001,127.671455,0.99999994
133111792.27426994,1750.0001,132.28758,0.99999994
133111792.37426995,1390.0001,117.89827,0.99999994
133111792.47426994,1400.0001,118.32161,0.99999994
133111792.57426994,1010.00006,100.49876,0.99999994
133111792.67426994,1100.0001,104.88089,0.99999994
133111792.77426994,1340.0001,115.75838,0.99999994
133111792.87426995,1110.0001,105.356544,0.99999994
133111792.97426994,1610.0001,126.88578,0.99999994
133111793.07426994,1170.0001,108.16655,0.99999994
133111793.17426994,1650.0001,128.45233,0.99999994
133111793.27426994,1450.0001,120.415955,0.99999994
133111793.37426995,1410.0001,118.74342,0.99999994
133111793.47426994,1610.0001,126.88578,0.99999994
133111793.57426994,1810.0001,134.53624,0.99999994
133111793.67426994,3000.0002,173.2051,0.99999994
133111793.77426994,2000.0001,141.42137,0.99999994
133111793.87426995,2590.0002,160.93478,0.99999994
133111793.97426994,2600.0002,161.24516,0.99999994
133111794.07426994,1940.0001,139.28389,0.99999994
133111794.17426994,2550.0002,159.68721,0.99999994
133111794.27426994,1400.0001,118.32161,0.99999994
133111794.37426995,1640.0001,128.0625,0.99999994
133111794.47426994,2050.0002,143.17822,0.99999994
133111794.57426994,2030.0001,142.47807,0.99999994
133111794.67426994,3450.0002,185.74176,0.99999994
133111794.77426994,3330.0002,182.48288,0.99999994
133111794.87426995,3700.0002,192.35385,0.99999994
133111794.97426994,4530.0005,212.83798,0.99999994
133111795.07426994,3550.0002,188.41444,0.99999994
133111795.17426994,2310.0002,151.98685,0.99999994
133111795.27426994,2480.0002,157.48016,0.99999994
133111795.37426995,2640.0002,162.48079,0.99999994
133111795.47426994,2930.0002,171.17244,0.99999994
133111795.57426994,3910.0002,197.73721,0.99999994
133111795.67426994,3830.0002,195.70386,0.99999994
133111795.77426994,3580.0002,189.20888,0.99999994
133111795.87426995,4070.0002,201.74242,0.99999994
133111795.97426994,5130.0005,226.49506,0.99999994
133111796.07426994,4030.0002,200.74861,0.99999994
133111796.17426994,4510.0005,212.36763,0.99999994
133111796.27426994,3430.0002,185.2026,0.99999994
133111796.37426995,3120.0002,176.63522,0.99999994
133111796.47426994,1840.0001,135.6466,0.99999994
133111796.57426994,2620.0002,161.86415,0.99999994
133111796.67426994,2580.0002,160.6238,0.99999994
133111796.77426994,2060.0002,143.52701,0.99999994
133111796.87426995,2190.0002,147.9865,0.99999994
133111796.97426994,1360.0001,116.61904,0.99999994
133111797.07426994,2610.0002,161.55496,0.99999994
133111797.17426994,2680.0002,163.70706,0.99999994
133111797.27426994,1580.0001,125.69806,0.99999994
133111797.37426995,1770.0001,133.04135,0.99999994
133111797.47426994,1120.0001,105.830055,0.99999994
133111797.57426994,1370.0001,117.047005,0.99999994
133111797.67426994,2430.0002,155.88458,0.99999994
133111797.77426994,3410.0002,184.66185,0.99999994
133111797.87426995,2580.0002,160.6238,0.99999994
133111797.97426994,2100.0002,144.91377,0.99999994
133111798.07426994,3750.0002,193.64917,0.99999994
133111798.17426994,3280.0002,181.10773,0.99999994
133111798.27426994,4190.0005,204.69492,0.99999994
133111798.37426995,3210.0002,179.16475,0.99999994
133111798.47426994,2860.0002,169.11536,0.99999994
133111798.57426994,3300.0002,181.65903,0.99999994
133111798.67426994,3250.0002,180.27757,0.99999994
133111798.77426994,4020.0002,200.49939,0.99999994
133111798.87426995,3250.0002,180.27757,0.99999994
133111798.97426994,3720.0002,192.87303,0.99999994
133111799.07426994,3000.0002,173.2051,0.99999994
133111799.17426994,3950.0002,198.74608,0.99999994
133111799.27426994,4640.0005,215.4066,0.99999994
133111799.37426995,3510.0002,187.34996,0.99999994
133111799.47426994,3890.0002,197.23085,0.99999994
133111799.57426994,3310.0002,181.93407,0.99999994
133111799.67426994,2330.0002,152.64339,0.99999994
133111799.77426994,3260.0002,180.5547,0.99999994
133111799.87426995,3860.0002,196.46884,0.99999994
133111799.97426994,2580.0002,160.6238,0.99999994
133111800.07426994,2620.0002,161.86415,0.99999994
133111800.17426994,2370.0002,153.94804,0.99999994
133111800.27426994,2270.0002,150.66519,0.99999994
133111800.37426995,2460.0002,156.84389,0.99999994
133111800.47426994,2190.0002,147.9865,0.99999994
133111800.57426994,2470.0002,157.16234,0.99999994
133111800.67426994,2480.0002,157.48016,0.99999994
133111800.77426994,2200.0002,148.32397,0.99999994
133111800.87426995,2470.0002,157.16234,0.99999994
133111800.97426994,2640.0002,162.48079,0.99999994
133111801.07426994,2000.0001,141.42137,0.99999994
133111801.17426994,2220.0002,148.99666,0.99999994
133111801.27426994,2260.0002,150.33298,0.99999994
133111801.37426995,3180.0002,178.32555,0.99999994
133111801.47426994,2360.0002,153.62292,0.99999994
133111801.57426994,2050.0002,143.17822,0.99999994
133111801.67426994,2400.0002,154.91934,0.99999994
133111801.77426994,1740.0001,131.90906,0.99999994
133111801.87426995,1420.0001,119.16376,0.99999994
133111801.97426994,1840.0001,135.6466,0.99999994
133111802.07426994,1880.0001,137.1131,0.99999994
133111802.17426994,2630.0002,162.17276,0.99999994
133111802.27426994,2280.0002,150.99669,0.99999994
133111802.37426995,3240.0002,180.00002,0.99999994
133111802.47426994,3940.0002,198.49435,0.99999994
133111802.57426994,2970.0002,172.3369,0.99999994
133111802.67426994,2650.0002,162.78821,0.99999994
133111802.77426994,2810.0002,167.63055,0.99999994
133111802.87426995,2470.0002,157.16234,0.99999994
133111802.97426994,2560.0002,160.00002,0.99999994
133111803.07426994,2370.0002,153.94804,0.99999994
133111803.17426994,3210.0002,179.16475,0.99999994
133111803.27426994,1930.0001,138.92444,0.99999994
133111803.37426995,1810.0001,134.53624,0.99999994
133111803.47426994,3050.0002,174.6425,0.99999994
133111803.57426994,2710.0002,164.62079,0.99999994
133111803.67426994,3160.0002,177.76389,0.99999994
133111803.77426994,1730.0001,131.52948,0.99999994
133111803.87426995,1860.0001,136.38182,0.99999994
133111803.97426994,2510.0002,158.42981,0.99999994
133111804.07426994,2710.0002,164.62079,0.99999994
133111804.17426994,2370.0002,153.94804,0.99999994
133111804.27426994,2510.0002,158.42981,0.99999994
133111804.37426995,2210.0002,148.66069,0.99999994
133111804.47426994,2000.0001,141.42137,0.99999994
133111804.57426994,2670.0002,163.40137,0.99999994
133111804.67426994,2840.0002,168.523,0.99999994
133111804.77426994,1670.0001,129.22849,0.99999994
133111804.87426995,1260.0001,112.249725,0.99999994
133111804.97426994,1670.0001,129.22849,0.99999994
133111805.07426994,1790.0001,133.7909,0.99999994
133111805.17426994,1730.0001,131.52948,0.99999994
133111805.27426994,2800.0002,167.33202,0.99999994
133111805.37426995,2370.0002,153.94804,0.99999994
133111805.47426994,2560.0002,160.00002,0.99999994
133111805.57426994,2460.0002,156.84389,0.99999994
133111805.67426994,1750.0001,132.28758,0.99999994
133111805.77426994,920.00006,95.91664,0.99999994
133111805.87426995,1360.0001,116.61904,0.99999994
133111805.97426994,1760.0001,132.66501,0.99999994
133111806.07426994,2100.0002,144.91377,0.99999994
133111806.17426994,2310.0002,151.98685,0.99999994
133111806.27426994,2470.0002,157.16234,0.99999994
133111806.37426995,2240.0002,149.6663,0.99999994
133111806.47426994,2120.0002,145.6022,0.99999994
133111806.57426994,2590.0002,160.93478,0.99999994
133111806.67426994,1800.0001,134.16408,0.99999994
133111806.77426994,1320.0001,114.89126,0.99999994
133111806.87426995,1780.0001,133.41666,0.99999994
133111806.97426994,2490.0002,157.79735,0.99999994
133111807.07426994,2600.0002,161.24516,0.99999994
133111807.17426994,2210.0002,148.66069,0.99999994
133111807.27426994,2520.0002,158.74509,0.99999994
133111807.37426995,2060.0002,143.52701,0.99999994
133111807.47426994,2690.0002,164.0122,0.99999994
133111807.57426994,2050.0002,143.17822,0.99999994
133111807.67426994,1790.0001,133.7909,0.99999994
133111807.77426994,1770.0001,133.04135,0.99999994
133111807.87426995,2060.0002,143.52701,0.99999994
133111807.97426994,2510.0002,158.42981,0.99999994
133111808.07426994,1770.0001,133.04135,0.99999994
133111808.17426994,2940.0002,171.4643,0.99999994
133111808.27426994,2870.0002,169.41075,0.99999994
133111808.37426995,2650.0002,162.78821,0.99999994
133111808.47426994,2130.0002,145.9452,0.99999994
133111808.57426994,2130.0002,145.9452,0.99999994
133111808.67426994,2050.0002,143.17822,0.99999994
133111808.77426994,2460.0002,156.84389,0.99999994
133111808.87426995,1740.0001,131.90906,0.99999994
133111808.97426994,1840.0001,135.6466,0.99999994
133111809.07426994,2350.0002,153.2971,0.99999994
133111809.17426994,1980.0001,140.71248,0.99999994
133111809.27426994,2420.0002,155.56349,0.99999994
133111809.37426995,2310.0002,151.98685,0.99999994
133111809.47426994,2000.0001,141.42137,0.99999994
133111809.57426994,2020.0001,142.12671,0.99999994
133111809.67426994,2150.0002,146.62878,0.99999994
133111809.77426994,1670.0001,129.22849,0.99999994
133111809.87426995,2140.0002,146.2874,0.99999994
133111809.97426994,1590.0001,126.09521,0.99999994
133111810.07426994,1180.0001,108.627815,0.99999994
133111810.17426994,2170.0002,147.3092,0.99999994
133111810.27426994,2580.0002,160.6238,0.99999994
133111810.37426995,2740.0002,165.52946,0.99999994
133111810.47426994,2760.0002,166.13248,0.99999994
133111810.57426994,3610.0002,190.00002,0.99999994
133111810.67426994,3510.0002,187.34996,0.99999994
133111810.77426994,2950.0002,171.75565,0.99999994
133111810.87426995,4280.0005,206.8816,0.99999994
133111810.97426994,4880.0005,220.90723,0.99999994
133111811.07426994,4140.0005,203.46992,0.99999994
133111811.17426994,3200.0002,178.88545,0.99999994
133111811.27426994,4130.0005,203.22403,0.99999994
133111811.37426995,3870.0002,196.72318,0.99999994
133111811.47426994,3830.0002,195.70386,0.99999994
133111811.57426994,3310.0002,181.93407,0.99999994
133111811.67426994,4170.0005,204.2058,0.99999994
133111811.77426994,3980.0002,199.49939,0.99999994
133111811.87426995,3580.0002,189.20888,0.99999994
133111811.97426994,3960.0002,198.9975,0.99999994
133111812.07426994,3650.0002,191.04974,0.99999994
133111812.17426994,3940.0002,198.49435,0.99999994
133111812.27426994,3670.0002,191.57245,0.99999994
133111812.37426995,3040.0002,174.35597,0.99999994
133111812.47426994,4250.0005,206.15529,0.99999994
133111812.57426994,4390.0005,209.52328,0.99999994
133111812.67426994,4310.0005,207.60541,0.99999994
133111812.77426994,2790.0002,167.03294,0.99999994
133111812.87426995,2110.0002,145.25839,0.99999994
133111812.97426994,2590.0002,160.93478,0.99999994
133111813.07426994,2880.0002,169.70563,0.99999994
133111813.17426994,3310.0002,181.93407,0.99999994
133111813.27426994,3030.0002,174.06895,0.99999994
133111813.37426995,2260.0002,150.33298,0.99999994
133111813.47426994,3290.0002,181.38358,0.99999994
133111813.57426994,2510.0002,158.42981,0.99999994
133111813.67426994,2440.0002,156.205,0.99999994
133111813.77426994,2310.0002,151.98685,0.99999994
133111813.87426995,3350.0002,183.03006,0.99999994
133111813.97426994,2900.0002,170.29387,0.99999994
133111814.07426994,3920.0002,197.98991,0.99999994
133111814.17426994,4470.0005,211.42375,0.99999994
133111814.27426994,2910.0002,170.58722,0.99999994
133111814.37426995,2750.0002,165.83125,0.99999994
133111814.47426994,3110.0002,176.35194,0.99999994
133111814.57426994,3620.0002,190.263,0.99999994
133111814.67426994,3930.0002,198.2423,0.99999994
133111814.77426994,2840.0002,168.523,0.99999994
133111814.87426995,2900.0002,170.29387,0.99999994
133111814.97426994,3090.0002,175.78397,0.99999994
133111815.07426994,2740.0002,165.52946,0.99999994
133111815.17426994,2330.0002,152.64339,0.99999994
133111815.27426994,2410.0002,155.24176,0.99999994
133111815.37426995,3440.0002,185.47238,0.99999994
133111815.47426994,3220.0002,179.4436,0.99999994
133111815.57426994,3410.0002,184.66185,0.99999994
133111815.67426994,3300.0002,181.65903,0.99999994
133111815.77426994,2660.0002,163.09508,0.99999994
133111815.87426995,2690.0002,164.0122,0.99999994
133111815.97426994,3140.0002,177.20045,0.99999994
133111816.07426994,3230.0002,179.72202,0.99999994
133111816.17426994,2120.0002,145.6022,0.99999994
133111816.27426994,2100.0002,144.91377,0.99999994
133111816.37426995,1450.0001,120.415955,0.99999994
133111816.47426994,2190.0002,147.9865,0.99999994
133111816.57426994,2030.0001,142.47807,0.99999994
133111816.67426994,1560.0001,124.89996,0.99999994
133111816.77426994,1630.0001,127.671455,0.99999994
133111816.87426995,2420.0002,155.56349,0.99999994
133111816.97426994,2500.0002,158.11389,0.99999994
133111817.07426994,2600.0002,161.24516,0.99999994
133111817.17426994,1330.0001,115.32563,0.99999994
133111817.27426994,1810.0001,134.53624,0.99999994
133111817.37426995,2080.0002,144.22206,0.99999994
133111817.47426994,2200.0002,148.32397,0.99999994
133111817.57426994,2470.0002,157.16234,0.99999994
133111817.67426994,2760.0002,166.13248,0.99999994
133111817.77426994,1640.0001,128.0625,0.99999994
133111817.87426995,1640.0001,128.0625,0.99999994
133111817.97426994,2140.0002,146.2874,0.99999994
133111818.07426994,2560.0002,160.00002,0.99999994
133111818.17426994,1830.0001,135.2775,0.99999994
133111818.27426994,1620.0001,127.27923,0.99999994
133111818.37426995,2010.0001,141.77448,0.99999994
133111818.47426994,2140.0002,146.2874,0.99999994
133111818.57426994,2940.0002,171.4643,0.99999994
133111818.67426994,2350.0002,153.2971,0.99999994
133111818.77426994,2090.0002,144.56833,0.99999994
133111818.87426995,1860.0001,136.38182,0.99999994
133111818.97426994,2630.0002,162.17276,0.99999994
133111819.07426994,3370.0002,183.5756,0.99999994
133111819.17426994,3300.0002,181.65903,0.99999994
133111819.27426994,3450.0002,185.74176,0.99999994
133111819.37426995,4030.0002,200.74861,0.99999994
133111819.47426994,3270.0002,180.83142,0.99999994
133111819.57426994,3630.0002,190.5256,0.99999994
133111819.67426994,3930.0002,198.2423,0.99999994
133111819.77426994,2950.0002,171.75565,0.99999994
133111819.87426995,1550.0001,124.499,0.99999994
133111819.97426994,2250.0002,150.00002,0.99999994
133111820.07426994,1860.0001,136.38182,0.99999994
133111820.17426994,2490.0002,157.79735,0.99999994
133111820.27426994,2780.0002,166.73334,0.99999994
133111820.37426995,2140.0002,146.2874,0.99999994
133111820.47426994,1930.0001,138.92444,0.99999994
133111820.57426994,1790.0001,133.7909,0.99999994
133111820.67426994,2250.0002,150.00002,0.99999994
133111820.77426994,2100.0002,144.91377,0.99999994
133111820.87426995,3120.0002,176.63522,0.99999994
133111820.97426994,2700.0002,164.31677,0.99999994
133111821.07426994,3310.0002,181.93407,0.99999994
133111821.17426994,4340.0005,208.32668,0.99999994
133111821.27426994,1620.0001,127.27923,0.99999994
133111821.37426995,2330.0002,152.64339,0.99999994
133111821.47426994,2240.0002,149.6663,0.99999994
133111821.57426994,3260.0002,180.5547,0.99999994
133111821.67426994,2390.0002,154.59627,0.99999994
133111821.77426994,2650.0002,162.78821,0.99999994
133111821.87426995,3540.0002,188.1489,0.99999994
133111821.97426994,3920.0002,197.98991,0.99999994
133111822.07426994,3370.0002,183.5756,0.99999994
133111822.17426994,2040.0001,142.82858,0.99999994
133111822.27426994,2420.0002,155.56349,0.99999994
133111822.37426995,2780.0002,166.73334,0.99999994
133111822.47426994,2800.0002,167.33202,0.99999994
133111822.57426994,2510.0002,158.42981,0.99999994
133111822.67426994,2890.0002,170.00002,0.99999994
133111822.77426994,2990.0002,172.91617,0.99999994
133111822.87426995,2350.0002,153.2971,0.99999994
133111822.97426994,3490.0002,186.81543,0.99999994
133111823.07426994,2990.0002,172.91617,0.99999994
133111823.17426994,3440.0002,185.47238,0.99999994
133111823.27426994,3760.0002,193.90721,0.99999994
133111823.37426995,3780.0002,194.42224,0.99999994
133111823.47426994,3900.0002,197.48418,0.99999994
133111823.57426994,4030.0002,200.74861,0.99999994
133111823.67426994,3760.0002,193.90721,0.99999994
133111823.77426994,3550.0002,188.41444,0.99999994
133111823.87426995,3470.0002,186.27936,0.99999994
133111823.97426994,4420.0005,210.23798,0.99999994
133111824.07426994,3210.0002,179.16475,0.99999994
133111824.17426994,3170.0002,178.04494,0.99999994
133111824.27426994,1870.0001,136.74796,0.99999994
133111824.37426995,2120.0002,145.6022,0.99999994
133111824.47426994,2850.0002,168.81944,0.99999994
133111824.57426994,4090.0002,202.2375,0.99999994
133111824.67426994,4540.0005,213.07277,0.99999994
133111824.77426994,4260.0005,206.39767,0.99999994
133111824.87426995,4870.0005,220.68079,0.99999994
133111824.97426994,5110.0005,226.0531,0.99999994
133111825.07426994,5290.0005,230.00002,0.99999994
133111825.17426994,3680.0002,191.83328,0.99999994
133111825.27426994,2930.0002,171.17244,0.99999994
133111825.37426995,4040.0002,200.99751,0.99999994
133111825.47426994,4120.0005,202.97784,0.99999994
133111825.57426994,3310.0002,181.93407,0.99999994
133111825.67426994,3880.0002,196.97717,0.99999994
133111825.77426994,3250.0002,180.27757,0.99999994
133111825.87426995,2640.0002,162.48079,0.99999994
133111825.97426994,3630.0002,190.5256,0.99999994
133111826.07426994,2980.0002,172.62677,0.99999994
