time,band1,band2,band3,band4,band5
44.0,6480.0005,5760.0005,1360.0001,790.00006,240.00002
44.1,7320.0005,6980.0005,1660.0001,880.00006,430.00003
44.2,7870.0005,7890.0005,1680.0001,1250.0001,290.00003
44.3,6770.0005,6380.0005,1160.0001,1020.00006,260.00003
44.4,9490.001,9020.001,1830.0001,1270.0001,470.00003
44.5,12100.001,12540.001,2870.0002,1770.0001,630.00006
44.6,11360.001,11630.001,2500.0002,1730.0001,660.00006
44.7,10150.001,9670.001,2030.0001,1170.0001,410.00003
44.8,9130.001,8820.001,1690.0001,1250.0001,370.00003
44.9,8150.0005,7500.0005,1490.0001,910.00006,320.00003
45.0,9860.001,9440.001,1820.0001,1370.0001,570.00006
45.1,9100.001,7670.0005,1620.0001,1220.0001,330.00003
45.2,7630.0005,7030.0005,1300.0001,960.00006,320.00003
45.3,7980.0005,7260.0005,1720.0001,1110.0001,350.00003
45.4,10430.001,9760.001,2100.0002,1290.0001,570.00006
45.5,11050.001,11300.001,2560.0002,1670.0001,620.00006
45.6,12430.001,13100.001,2880.0002,2020.0001,640.00006
45.7,11870.001,12510.001,2780.0002,1910.0001,600.00006
45.8,9450.001,9220.001,1810.0001,1280.0001,500.00003
45.9,9850.001,9560.001,2150.0002,1430.0001,530.00006
46.0,8960.001,9030.001,1960.0001,1310.0001,480.00003
46.1,8090.0005,7910.0005,1790.0001,1220.0001,530.00006
46.2,7510.0005,7250.0005,1490.0001,1080.0001,350.00003
46.3,8930.001,9250.001,1970.0001,1170.0001,390.00003
46.4,8500.001,9450.001,2180.0002,1390.0001,470.00003
46.5,6630.0005,5590.0005,1390.0001,800.00006,310.00003
46.6,7140.0005,8000.0005,1980.0001,1350.0001,480.00003
46.7,7580.0005,7890.0005,1810.0001,1230.0001,590.00006
46.8,6700.0005,6240.0005,1230.0001,880.00006,280.00003
46.9,7040.0005,7470.0005,1710.0001,1030.0001,430.00003
47.0,8380.001,8660.001,1860.0001,1290.0001,340.00003
47.1,7250.0005,6900.0005,1590.0001,1020.00006,280.00003
47.2,6280.0005,5490.0005,1050.0001,800.00006,300.00003
47.3,6330.0005,5820.0005,1260.0001,780.00006,260.00003
47.4,7240.0005,7400.0005,1660.0001,1200.0001,370.00003
47.5,7830.0005,8340.001,1730.0001,1210.0001,300.00003
47.6,7520.0005,8700.001,1800.0001,1100.0001,420.00003
47.7,7160.0005,8040.0005,1350.0001,1010.00006,400.00003
47.8,7090.0005,6550.0005,1410.0001,890.00006,300.00003
47.9,9040.001,8000.0005,1620.0001,1080.0001,490.00003
48.0,8850.001,9100.001,2000.0001,1400.0001,480.00003
48.1,7670.0005,7070.0005,1580.0001,1030.0001,400.00003
48.2,7070.0005,6380.0005,1490.0001,1010.00006,470.00003
48.3,6370.0005,6130.0005,1270.0001,920.00006,320.00003
48.4,6730.0005,6050.0005,1310.0001,820.00006,330.00003
48.5,7230.0005,7800.0005,1850.0001,990.00006,440.00003
48.6,8040.0005,9010.001,1870.0001,1210.0001,560.00006
48.7,9490.001,9670.001,2100.0002,1180.0001,410.00003
48.8,10990.001,12870.001,2700.0002,1640.0001,510.00003
48.9,14140.001,16930.002,4020.0002,2490.0002,950.00006
49.0,11770.001,11990.001,2540.0002,1470.0001,480.00003
49.1,14150.001,16850.002,3710.0002,2420.0002,900.00006
49.2,15880.001,17820.002,4000.0002,2720.0002,1030.0001
49.3,13500.001,15930.001,3800.0002,2530.0002,980.00006
49.4,12160.001,13930.001,3160.0002,2150.0002,830.00006
49.5,11220.001,12110.001,2940.0002,1790.0001,630.00006
49.6,11830.001,12720.001,3030.0002,2150.0002,770.00006
49.7,11340.001,11440.001,2810.0002,1570.0001,550.00006
49.8,11160.001,11690.001,2330.0002,1610.0001,580.00006
49.9,10520.001,10670.001,2340.0002,1530.0001,360.00003
50.0,10730.001,11290.001,2680.0002,1780.0001,500.00003
50.1,11080.001,11440.001,2580.0002,1960.0001,690.00006
50.2,10550.001,12590.001,2970.0002,2040.0001,680.00006
50.3,10240.001,11590.001,2680.0002,1910.0001,710.00006
50.4,11800.001,13080.001,3120.0002,2100.0002,740.00006
50.5,10660.001,11860.001,2610.0002,1880.0001,520.00006
50.6,11320.001,13390.001,2940.0002,1900.0001,720.00006
50.7,10020.001,11030.001,2560.0002,1850.0001,720.00006
50.8,9450.001,10500.001,2440.0002,1650.0001,620.00006
50.9,8730.001,9530.001,2150.0002,1500.0001,460.00003
51.0,8670.001,9790.001,1950.0001,1300.0001,450.00003
51.1,9390.001,10880.001,2410.0002,1550.0001,650.00006
51.2,8520.001,8920.001,1930.0001,1490.0001,500.00003
51.3,8580.001,8770.001,2420.0002,1620.0001,570.00006
51.4,8750.001,9170.001,2110.0002,1230.0001,350.00003
51.5,8910.001,9350.001,2110.0002,1360.0001,590.00006
51.6,7700.0005,7850.0005,1900.0001,1100.0001,410.00003
51.7,8130.0005,9000.001,1920.0001,1200.0001,580.00006
51.8,9090.001,9460.001,2250.0002,1360.0001,510.00003
51.9,8860.001,9640.001,2730.0002,1620.0001,660.00006
52.0,7920.0005,9040.001,2220.0002,1520.0001,520.00006
52.1,7050.0005,6540.0005,1600.0001,980.00006,390.00003
52.2,5940.0005,6140.0005,1480.0001,950.00006,420.00003
52.3,7370.0005,8030.0005,2040.0001,1210.0001,560.00006
52.4,5990.0005,6480.0005,1460.0001,890.00006,190.00002
52.5,5560.0005,6200.0005,1400.0001,860.00006,310.00003
52.6,6230.0005,5900.0005,1180.0001,1010.00006,310.00003
52.7,6020.0005,5900.0005,1550.0001,890.00006,240.00002
52.8,6050.0005,6160.0005,1140.0001,770.00006,250.00002
52.9,6120.0005,5770.0005,1220.0001,1000.00006,410.00003
53.0,6550.0005,6440.0005,1210.0001,820.00006,270.00003
53.1,7680.0005,7530.0005,1590.0001,1110.0001,340.00003
53.2,6190.0005,5560.0005,1090.0001,740.00006,240.00002
53.3,7370.0005,5990.0005,1420.0001,880.00006,320.00003
53.4,7300.0005,7040.0005,1690.0001,1220.0001,400.00003
53.5,8630.001,8970.001,1920.0001,1490.0001,540.00006
53.6,9060.001,10140.001,2110.0002,1430.0001,510.00003
53.7,9350.001,11270.001,2930.0002,1750.0001,720.00006
53.8,8330.001,9240.001,2210.0002,1450.0001,530.00006
53.9,6310.0005,5790.0005,1450.0001,750.00006,240.00002
54.0,6940.0005,7230.0005,1770.0001,1210.0001,340.00003
54.1,7670.0005,9200.001,2020.0001,1140.0001,470.00003
54.2,8170.0005,8370.001,1780.0001,1440.0001,550.00006
54.3,7930.0005,8210.001,1650.0001,1390.0001,380.00003
54.4,8250.001,8360.001,1520.0001,1180.0001,410.00003
54.5,6900.0005,6420.0005,1320.0001,1070.0001,350.00003
54.6,7800.0005,6770.0005,1470.0001,1010.00006,450.00003
54.7,6640.0005,6560.0005,1650.0001,890.00006,430.00003
54.8,7400.0005,6650.0005,1460.0001,920.00006,310.00003
54.9,7200.0005,7590.0005,1380.0001,1030.0001,290.00003
55.0,7410.0005,6520.0005,1380.0001,790.00006,330.00003
55.1,7200.0005,7320.0005,1520.0001,1010.00006,390.00003
55.2,7970.0005,7830.0005,1760.0001,1060.0001,300.00003
55.3,8210.001,8450.001,1730.0001,1040.0001,380.00003
55.4,7560.0005,7010.0005,1490.0001,750.00006,390.00003
55.5,5970.0005,5860.0005,1060.0001,730.00006,190.00002
55.6,6220.0005,6190.0005,1360.0001,840.00006,250.00002
55.7,6630.0005,6220.0005,1370.0001,1000.00006,320.00003
55.8,6710.0005,6430.0005,1270.0001,860.00006,190.00002
55.9,6740.0005,6050.0005,1190.0001,450.00003,250.00002
56.0,8400.001,8040.0005,1340.0001,770.00006,290.00003
56.1,8660.001,8330.001,1960.0001,760.00006,140.00002
56.2,9630.001,8990.001,1490.0001,1160.0001,400.00003
56.3,9070.001,7530.0005,1350.0001,1060.0001,200.00002
56.4,9710.001,9690.001,1810.0001,1260.0001,340.00003
56.5,9210.001,8510.001,1650.0001,970.00006,400.00003
56.6,10220.001,9990.001,1790.0001,1150.0001,380.00003
56.7,9750.001,9560.001,1830.0001,1270.0001,470.00003
56.8,10370.001,9970.001,2100.0002,1360.0001,570.00006
56.9,7620.0005,7530.0005,1460.0001,1000.00006,290.00003
57.0,8230.001,9450.001,2350.0002,1200.0001,580.00006
57.1,7050.0005,6160.0005,1110.0001,900.00006,290.00003
57.2,6940.0005,5750.0005,1160.0001,780.00006,240.00002
57.3,10630.001,10070.001,1820.0001,1400.0001,590.00006
57.4,9850.001,8830.001,1570.0001,1020.00006,400.00003
57.5,8060.0005,6920.0005,1350.0001,870.00006,280.00003
57.6,9340.001,7900.0005,1590.0001,1000.00006,430.00003
57.7,8560.001,7930.0005,1860.0001,1000.00006,530.00006
57.8,8080.0005,6260.0005,1240.0001,880.00006,270.00003
57.9,8700.001,7430.0005,1320.0001,940.00006,380.00003
58.0,8600.001,7350.0005,1360.0001,950.00006,260.00003
58.1,8870.001,7720.0005,1320.0001,1270.0001,370.00003
58.2,8730.001,7980.0005,1590.0001,950.00006,400.00003
58.3,9120.001,7740.0005,1700.0001,1130.0001,400.00003
58.4,8570.001,7390.0005,1340.0001,830.00006,220.00002
58.5,8900.001,6920.0005,1640.0001,940.00006,390.00003
58.6,7880.0005,6470.0005,1450.0001,880.00006,200.00002
58.7,8090.0005,7170.0005,1630.0001,820.00006,290.00003
58.8,8760.001,8240.001,1680.0001,1180.0001,300.00003
58.9,8710.001,8460.001,1580.0001,1030.0001,430.00003
59.0,7450.0005,5920.0005,1120.0001,770.00006,270.00003
59.1,7620.0005,5410.0005,1130.0001,690.00006,240.00002
59.2,7290.0005,5880.0005,1270.0001,820.00006,300.00003
59.3,6540.0005,5040.0005,1160.0001,600.00006,210.00002
59.4,7670.0005,6170.0005,1040.0001,780.00006,160.00002
59.5,9130.001,8880.001,1900.0001,1200.0001,390.00003
59.6,11680.001,10780.001,2370.0002,1420.0001,520.00006
59.7,10450.001,9530.001,1600.0001,1100.0001,390.00003
59.8,10870.001,8850.001,1880.0001,1260.0001,350.00003
59.9,9280.001,8020.0005,1930.0001,1110.0001,340.00003
60.0,8600.001,7210.0005,1560.0001,1180.0001,430.00003
60.1,7120.0005,4990.0005,1030.0001,640.00006,240.00002
60.2,5920.0005,4790.0005,950.00006,620.00006,190.00002
60.3,6540.0005,5050.0005,1010.00006,660.00006,300.00003
60.4,5290.0005,4100.0005,800.00006,570.00006,200.00002
60.5,5180.0005,4180.0005,720.00006,550.00006,180.00002
60.6,7110.0005,6430.0005,1220.0001,900.00006,300.00003
60.7,7920.0005,6480.0005,1340.0001,930.00006,310.00003
60.8,7540.0005,6320.0005,1270.0001,990.00006,250.00002
60.9,7780.0005,5730.0005,1310.0001,960.00006,300.00003
61.0,7960.0005,6650.0005,1190.0001,800.00006,280.00003
61.1,7970.0005,6810.0005,1280.0001,780.00006,260.00003
61.2,7470.0005,6980.0005,1260.0001,980.00006,240.00002
61.3,8550.001,8450.001,1850.0001,1090.0001,350.00003
61.4,8810.001,8540.001,1650.0001,940.00006,310.00003
61.5,7760.0005,6760.0005,1140.0001,870.00006,250.00002
61.6,7560.0005,7190.0005,1350.0001,1010.00006,340.00003
61.7,7910.0005,7480.0005,1390.0001,870.00006,290.00003
61.8,8360.001,7690.0005,1500.0001,1020.00006,430.00003
61.9,8090.0005,7440.0005,1570.0001,960.00006,310.00003
62.0,10390.001,8400.001,2100.0002,1160.0001,390.00003
62.1,9560.001,8160.0005,1520.0001,1240.0001,320.00003
62.2,8140.0005,6550.0005,1370.0001,890.00006,230.00002
62.3,7630.0005,5960.0005,1110.0001,810.00006,180.00002
62.4,7510.0005,6340.0005,1360.0001,750.00006,260.00003
62.5,6850.0005,5510.0005,1250.0001,800.00006,230.00002
62.6,6490.0005,4960.0005,1000.00006,680.00006,220.00002
62.7,6930.0005,5860.0005,1220.0001,810.00006,390.00003
62.8,6350.0005,4850.0005,760.00006,460.00003,180.00002
62.9,6640.0005,4590.0005,760.00006,670.00006,220.00002
63.0,5420.0005,4220.0005,640.00006,500.00003,200.00002
63.1,6980.0005,5420.0005,1210.0001,770.00006,180.00002
63.2,7520.0005,6750.0005,1390.0001,910.00006,260.00003
63.3,8680.001,8130.0005,1850.0001,1100.0001,380.00003
63.4,7650.0005,6030.0005,1250.0001,690.00006,270.00003
63.5,7030.0005,5820.0005,980.00006,780.00006,220.00002
63.6,7630.0005,7030.0005,1290.0001,870.00006,280.00003
63.7,7450.0005,6450.0005,1590.0001,830.00006,230.00002
63.8,9150.001,7530.0005,1580.0001,1280.0001,480.00003
63.9,7280.0005,6380.0005,1530.0001,980.00006,210.00002
64.0,6600.0005,5020.0005,870.00006,790.00006,170.00002
64.1,7130.0005,5190.0005,1080.0001,770.00006,280.00003
64.2,7180.0005,5890.0005,1280.0001,750.00006,260.00003
64.3,6890.0005,5290.0005,1080.0001,750.00006,290.00003
64.4,6440.0005,4870.0005,940.00006,630.00006,310.00003
64.5,6260.0005,4670.0005,1040.0001,680.00006,350.00003
64.6,7710.0005,6400.0005,1320.0001,780.00006,360.00003
64.7,8390.001,7550.0005,1620.0001,1040.0001,460.00003
64.8,8160.0005,6920.0005,1460.0001,1120.0001,340.00003
64.9,6830.0005,5860.0005,1160.0001,680.00006,330.00003
65.0,7200.0005,5450.0005,1020.00006,810.00006,310.00003
65.1,5490.0005,4820.0005,800.00006,620.00006,320.00003
65.2,5670.0005,5340.0005,950.00006,720.00006,240.00002
65.3,5690.0005,5100.0005,1050.0001,640.00006,200.00002
65.4,5990.0005,5160.0005,940.00006,670.00006,220.00002
65.5,6000.0005,4810.0005,1250.0001,760.00006,290.00003
65.6,7100.0005,5710.0005,1230.0001,720.00006,330.00003
65.7,8120.0005,6760.0005,1350.0001,1020.00006,280.00003
65.8,7900.0005,8230.001,1550.0001,970.00006,350.00003
65.9,8720.001,7800.0005,1700.0001,1020.00006,420.00003
66.0,8210.001,7090.0005,1560.0001,1060.0001,250.00002
66.1,6820.0005,5430.0005,1060.0001,860.00006,210.00002
66.2,6160.0005,5360.0005,1150.0001,490.00003,280.00003
66.3,6050.0005,5420.0005,1150.0001,650.00006,320.00003
66.4,6550.0005,6490.0005,1310.0001,790.00006,200.00002
66.5,6590.0005,5800.0005,1310.0001,1040.0001,350.00003
66.6,5140.0005,3970.0002,610.00006,610.00006,200.00002
66.7,5710.0005,5050.0005,1080.0001,770.00006,210.00002
66.8,5100.0005,3660.0002,610.00006,470.00003,180.00002
66.9,4930.0005,3590.0002,730.00006,510.00003,180.00002
67.0,4240.0005,3110.0002,640.00006,500.00003,220.00002
67.1,4500.0005,2870.0002,710.00006,460.00003,130.00002
67.2,4990.0005,4050.0002,1000.00006,470.00003,160.00002
67.3,5060.0005,4410.0005,990.00006,580.00006,220.00002
67.4,4930.0005,4050.0002,870.00006,710.00006,160.00002
67.5,4640.0005,3130.0002,710.00006,500.00003,190.00002
67.6,4780.0005,3460.0002,440.00003,550.00006,170.00002
67.7,5760.0005,5010.0005,1110.0001,630.00006,210.00002
67.8,6340.0005,4790.0005,870.00006,640.00006,250.00002
67.9,5960.0005,4640.0005,930.00006,580.00006,190.00002
68.0,6380.0005,4990.0005,1090.0001,590.00006,270.00003
68.1,6720.0005,5550.0005,1140.0001,680.00006,300.00003
68.2,7260.0005,5990.0005,1090.0001,750.00006,150.00002
68.3,7670.0005,5920.0005,1060.0001,760.00006,290.00003
68.4,6940.0005,5150.0005,880.00006,630.00006,180.00002
68.5,7220.0005,5800.0005,1190.0001,640.00006,160.00002
68.6,8450.001,6390.0005,1310.0001,740.00006,280.00003
68.7,9420.001,7880.0005,1670.0001,950.00006,280.00003
68.8,9810.001,7930.0005,1400.0001,900.00006,390.00003
68.9,9610.001,8400.001,1810.0001,1150.0001,400.00003
69.0,9120.001,7020.0005,1240.0001,750.00006,290.00003
69.1,8400.001,6340.0005,1320.0001,800.00006,190.00002
69.2,7670.0005,6000.0005,1120.0001,620.00006,190.00002
69.3,6810.0005,5730.0005,1150.0001,840.00006,300.00003
69.4,7570.0005,5840.0005,1240.0001,700.00006,240.00002
69.5,7990.0005,6800.0005,1340.0001,860.00006,380.00003
69.6,7820.0005,6360.0005,1210.0001,790.00006,320.00003
69.7,6940.0005,5090.0005,1020.00006,510.00003,200.00002
69.8,7020.0005,6320.0005,1150.0001,600.00006,310.00003
69.9,8990.001,7460.0005,1430.0001,1110.0001,340.00003
70.0,7020.0005,5900.0005,1320.0001,920.00006,270.00003
70.1,6440.0005,4750.0005,1120.0001,520.00006,220.00002
70.2,7250.0005,5330.0005,1020.00006,570.00006,260.00003
70.3,7800.0005,7040.0005,1410.0001,820.00006,290.00003
70.4,8090.0005,6590.0005,1340.0001,1100.0001,360.00003
70.5,7520.0005,6590.0005,1100.0001,780.00006,410.00003
70.6,8330.001,7080.0005,1700.0001,1120.0001,250.00002
70.7,7370.0005,6310.0005,1110.0001,680.00006,360.00003
70.8,8130.0005,6920.0005,1440.0001,1030.0001,280.00003
70.9,8770.001,7660.0005,1390.0001,1060.0001,360.00003
71.0,9120.001,8200.001,1720.0001,1160.0001,420.00003
71.1,9730.001,9520.001,2120.0002,1310.0001,470.00003
71.2,8870.001,7060.0005,1380.0001,800.00006,360.00003
71.3,8300.001,7840.0005,1500.0001,920.00006,350.00003
71.4,7490.0005,7130.0005,1410.0001,760.00006,300.00003
71.5,6840.0005,6230.0005,1230.0001,750.00006,320.00003
71.6,7990.0005,6940.0005,1430.0001,960.00006,360.00003
71.7,7340.0005,6380.0005,1320.0001,830.00006,290.00003
71.8,7350.0005,5610.0005,1010.00006,840.00006,320.00003
71.9,7270.0005,6150.0005,1270.0001,840.00006,270.00003
72.0,5770.0005,4670.0005,850.00006,460.00003,350.00003
72.1,5660.0005,4500.0005,690.00006,500.00003,190.00002
72.2,6350.0005,4630.0005,840.00006,490.00003,120.00001
72.3,7010.0005,5240.0005,1110.0001,570.00006,250.00002
72.4,6440.0005,5050.0005,920.00006,510.00003,130.00002
72.5,6680.0005,5780.0005,1120.0001,670.00006,200.00002
72.6,6600.0005,4880.0005,1120.0001,550.00006,220.00002
72.7,7230.0005,5610.0005,840.00006,680.00006,190.00002
72.8,8150.0005,6590.0005,1240.0001,680.00006,230.00002
72.9,8670.001,8000.0005,1540.0001,1050.0001,270.00003
73.0,8890.001,8470.001,1890.0001,1080.0001,460.00003
73.1,7560.0005,6540.0005,1280.0001,780.00006,340.00003
73.2,8610.001,7300.0005,1150.0001,1040.0001,370.00003
73.3,8280.001,7300.0005,1470.0001,1140.0001,260.00003
73.4,7840.0005,6430.0005,1190.0001,880.00006,280.00003
73.5,6950.0005,4950.0005,1000.00006,670.00006,260.00003
73.6,5920.0005,4300.0005,920.00006,650.00006,130.00002
73.7,5310.0005,4120.0005,620.00006,580.00006,190.00002
73.8,5860.0005,4870.0005,1010.00006,540.00006,210.00002
73.9,6580.0005,4950.0005,940.00006,540.00006,320.00003
74.0,5240.0005,4290.0005,810.00006,650.00006,220.00002
74.1,5970.0005,4000.0002,770.00006,570.00006,180.00002
74.2,5740.0005,4310.0005,640.00006,550.00006,190.00002
74.3,5970.0005,4480.0005,950.00006,510.00003,190.00002
74.4,6680.0005,5600.0005,1050.0001,690.00006,280.00003
74.5,8390.001,7310.0005,1350.0001,990.00006,310.00003
74.6,8630.001,7430.0005,1550.0001,1150.0001,300.00003
74.7,8460.001,7040.0005,1360.0001,950.00006,290.00003
74.8,8630.001,6810.0005,1450.0001,850.00006,300.00003
74.9,7980.0005,6950.0005,1170.0001,820.00006,250.00002
75.0,8100.0005,6130.0005,1230.0001,730.00006,270.00003
75.1,8390.001,7010.0005,1620.0001,970.00006,370.00003
75.2,8810.001,7960.0005,1630.0001,920.00006,270.00003
75.3,9000.001,7960.0005,1470.0001,1130.0001,510.00003
75.4,9350.001,7760.0005,1790.0001,910.00006,430.00003
75.5,11100.001,10240.001,2220.0002,1690.0001,340.00003
75.6,12250.001,11070.001,2310.0002,1500.0001,510.00003
75.7,11880.001,9760.001,1970.0001,1500.0001,500.00003
75.8,13790.001,13910.001,2890.0002,2120.0002,760.00006
75.9,12460.001,11740.001,2580.0002,1860.0001,560.00006
76.0,13700.001,14190.001,3430.0002,2180.0002,720.00006
76.1,12440.001,11830.001,2720.0002,1440.0001,760.00006
76.2,11460.001,12180.001,2610.0002,1600.0001,760.00006
76.3,10580.001,11530.001,2980.0002,1980.0001,720.00006
76.4,10930.001,11080.001,2290.0002,1670.0001,600.00006
76.5,9570.001,9500.001,1840.0001,1360.0001,430.00003
76.6,8930.001,8820.001,1800.0001,1100.0001,460.00003
76.7,10110.001,11090.001,2350.0002,1310.0001,580.00006
76.8,9610.001,9880.001,2050.0002,1430.0001,600.00006
76.9,8710.001,8210.001,1620.0001,1090.0001,230.00002
77.0,7350.0005,7320.0005,1480.0001,1130.0001,430.00003
77.1,5740.0005,4720.0005,870.00006,730.00006,270.00003
77.2,5560.0005,5150.0005,930.00006,700.00006,140.00002
77.3,7950.0005,7520.0005,1480.0001,1110.0001,350.00003
77.4,8550.001,7980.0005,1780.0001,1150.0001,420.00003
77.5,8900.001,9210.001,1930.0001,1320.0001,460.00003
77.6,6680.0005,6740.0005,1310.0001,870.00006,390.00003
77.7,7030.0005,6270.0005,1370.0001,800.00006,350.00003
77.8,6270.0005,4680.0005,1080.0001,670.00006,210.00002
77.9,5810.0005,5750.0005,1290.0001,800.00006,230.00002
78.0,6510.0005,5390.0005,1250.0001,770.00006,310.00003
78.1,5690.0005,5770.0005,1410.0001,1100.0001,320.00003
78.2,6540.0005,5440.0005,1080.0001,710.00006,270.00003
78.3,7490.0005,6950.0005,1420.0001,950.00006,390.00003
78.4,7200.0005,6670.0005,1380.0001,770.00006,350.00003
78.5,6590.0005,5820.0005,1100.0001,770.00006,230.00002
78.6,6610.0005,6160.0005,1300.0001,840.00006,150.00002
78.7,8670.001,8330.001,1710.0001,1100.0001,430.00003
78.8,8870.001,9660.001,1970.0001,1470.0001,410.00003
78.9,8290.001,7670.0005,1850.0001,1100.0001,320.00003
79.0,8060.0005,8880.001,1680.0001,1210.0001,380.00003
79.1,6720.0005,6620.0005,1440.0001,900.00006,320.00003
79.2,7490.0005,7210.0005,1740.0001,1000.00006,310.00003
79.3,6200.0005,5650.0005,1090.0001,760.00006,340.00003
79.4,6330.0005,5400.0005,1300.0001,800.00006,200.00002
79.5,7110.0005,7010.0005,1430.0001,1100.0001,460.00003
79.6,7610.0005,8300.001,1850.0001,960.00006,370.00003
79.7,6170.0005,5860.0005,1260.0001,740.00006,270.00003
79.8,6440.0005,5830.0005,1150.0001,710.00006,220.00002
79.9,7940.0005,8010.0005,1700.0001,1120.0001,340.00003
80.0,9350.001,9370.001,1770.0001,1150.0001,440.00003
80.1,9650.001,9330.001,2180.0002,1170.0001,350.00003
80.2,10890.001,10510.001,2000.0001,1470.0001,380.00003
80.3,12150.001,12720.001,2950.0002,1500.0001,640.00006
80.4,10970.001,10970.001,2430.0002,1560.0001,610.00006
80.5,9930.001,9980.001,2410.0002,1440.0001,430.00003
80.6,8280.001,8130.0005,1960.0001,1020.00006,480.00003
80.7,7370.0005,6600.0005,1420.0001,950.00006,360.00003
80.8,7000.0005,6690.0005,1860.0001,1130.0001,350.00003
80.9,6460.0005,5550.0005,1250.0001,750.00006,330.00003
81.0,5970.0005,5790.0005,1250.0001,850.00006,330.00003
81.1,4740.0005,4660.0005,970.00006,760.00006,220.00002
81.2,5920.0005,5690.0005,1310.0001,910.00006,270.00003
81.3,6600.0005,5450.0005,1100.0001,820.00006,300.00003
81.4,7270.0005,7250.0005,1330.0001,1040.0001,310.00003
81.5,8450.001,9310.001,2010.0001,1550.0001,440.00003
81.6,8570.001,10050.001,2180.0002,1470.0001,420.00003
81.7,7380.0005,7150.0005,1600.0001,1140.0001,500.00003
81.8,5390.0005,5300.0005,1260.0001,690.00006,290.00003
81.9,5170.0005,4600.0005,890.00006,600.00006,170.00002
82.0,6580.0005,6060.0005,1520.0001,940.00006,390.00003
82.1,6720.0005,7040.0005,1830.0001,1210.0001,370.00003
82.2,5970.0005,5910.0005,1280.0001,850.00006,260.00003
82.3,6820.0005,6410.0005,1360.0001,970.00006,370.00003
82.4,6010.0005,5580.0005,1390.0001,950.00006,420.00003
82.5,6170.0005,6210.0005,1320.0001,1010.00006,360.00003
82.6,6370.0005,5740.0005,1450.0001,910.00006,320.00003
82.7,5680.0005,6220.0005,1340.0001,890.00006,370.00003
82.8,5670.0005,5530.0005,1370.0001,860.00006,260.00003
82.9,6180.0005,6340.0005,1460.0001,910.00006,260.00003
83.0,6690.0005,6950.0005,1500.0001,990.00006,280.00003
83.1,7230.0005,7900.0005,1850.0001,1190.0001,440.00003
83.2,5790.0005,5110.0005,1170.0001,700.00006,300.00003
83.3,6180.0005,6130.0005,1270.0001,910.00006,300.00003
83.4,6460.0005,5680.0005,1320.0001,1020.00006,320.00003
83.5,5550.0005,5210.0005,1380.0001,650.00006,270.00003
83.6,8120.0005,8520.001,1550.0001,1140.0001,430.00003
83.7,8710.001,8970.001,1960.0001,1400.0001,430.00003
83.8,9590.001,9880.001,2260.0002,1400.0001,380.00003
83.9,9440.001,10110.001,2720.0002,1510.0001,660.00006
84.0,6980.0005,6650.0005,1680.0001,920.00006,320.00003
84.1,5840.0005,5420.0005,1330.0001,640.00006,330.00003
84.2,5590.0005,4960.0005,1120.0001,830.00006,310.00003
84.3,5450.0005,5160.0005,1170.0001,680.00006,250.00002
84.4,7370.0005,7520.0005,1660.0001,1140.0001,360.00003
84.5,8380.001,8630.001,1660.0001,1190.0001,580.00006
84.6,9370.001,8760.001,2170.0002,1290.0001,430.00003
84.7,6720.0005,6700.0005,1260.0001,930.00006,280.00003
84.8,9020.001,9540.001,2220.0002,1410.0001,540.00006
84.9,9480.001,9420.001,1960.0001,1130.0001,380.00003
85.0,10180.001,10860.001,2800.0002,1570.0001,470.00003
85.1,9290.001,10220.001,2650.0002,1880.0001,570.00006
85.2,6340.0005,6240.0005,1410.0001,720.00006,300.00003
85.3,7360.0005,7150.0005,1750.0001,1030.0001,320.00003
85.4,8620.001,8960.001,2040.0001,1210.0001,570.00006
85.5,9790.001,10350.001,1850.0001,1310.0001,470.00003
85.6,10510.001,11910.001,2660.0002,1780.0001,590.00006
85.7,8260.001,8340.001,1730.0001,1130.0001,380.00003
85.8,8540.001,8980.001,2130.0002,1330.0001,410.00003
85.9,8710.001,8450.001,1900.0001,1210.0001,500.00003
86.0,8200.001,8690.001,2000.0001,1020.00006,390.00003
86.1,10290.001,11360.001,2240.0002,1780.0001,660.00006
86.2,9160.001,9410.001,1960.0001,1350.0001,560.00006
86.3,10490.001,11180.001,2490.0002,1510.0001,490.00003
86.4,10650.001,10610.001,2230.0002,1690.0001,530.00006
86.5,8450.001,7500.0005,1780.0001,980.00006,300.00003
86.6,7230.0005,6740.0005,1310.0001,780.00006,390.00003
86.7,6670.0005,5870.0005,1050.0001,620.00006,200.00002
86.8,8780.001,7820.0005,1570.0001,850.00006,340.00003
86.9,9590.001,9540.001,2010.0001,1200.0001,600.00006
87.0,11200.001,12670.001,3030.0002,1820.0001,660.00006
87.1,13150.001,14260.001,3390.0002,2540.0002,820.00006
87.2,10220.001,9840.001,1940.0001,1070.0001,340.00003
87.3,11760.001,12630.001,2690.0002,1660.0001,590.00006
87.4,13120.001,14620.001,3200.0002,2250.0002,630.00006
87.5,11600.001,12650.001,2600.0002,1610.0001,540.00006
87.6,12870.001,13950.001,2790.0002,2050.0002,550.00006
87.7,13200.001,14580.001,2830.0002,1970.0001,780.00006
87.8,14220.001,17110.002,3830.0002,2560.0002,810.00006
87.9,12460.001,14490.001,3300.0002,2380.0002,900.00006
88.0,10400.001,9920.001,2100.0002,1380.0001,510.00003
